Id;Idade;Sexo;Estado Civil;Sinistros;Prêmio;Categoria;Desconto
1809;84;F;divorciado;7;933.4629352154021;Sênior;933.4629352154021
1810;104;M;solteiro;7;856.3428846280502;Sênior;856.3428846280502
1811;78;M;solteiro;1;1278.488782088528;Sênior;1278.488782088528
1812;64;M;casado;7;1244.3331090172794;Sênior;1244.3331090172794
1813;22;M;solteiro;4;950.7808565098385;Jovem;950.7808565098385
1814;90;F;viuvo;5;1066.214160814112;Sênior;1066.214160814112
1815;63;F;solteiro;5;1272.9042517350972;Sênior;1272.9042517350972
1816;90;M;solteiro;5;1044.1400244343301;Sênior;1044.1400244343301
1817;36;M;casado;2;1160.8835615047653;Adulto;1160.8835615047653
1818;62;F;divorciado;;1085.8883836868974;Sênior;1085.8883836868974
1819;55;F;viuvo;4;1382.9581896615982;Sênior;1382.9581896615982
1820;107;F;solteiro;0;974.5301584301644;Sênior;877.077142587148
1821;34;F;divorciado;;787.6405684132303;Adulto;787.6405684132303
1822;61;F;solteiro;6;898.7323314057777;Sênior;898.7323314057777
1823;40;F;divorciado;1;1053.8427694963525;Adulto;1053.8427694963525
1824;89;F;viuvo;6;847.7902452806147;Sênior;847.7902452806147
1825;88;M;casado;7;1196.2546752604458;Sênior;1196.2546752604458
1826;44;F;viuvo;7;1022.103106551373;Adulto;1022.103106551373
1827;108;F;divorciado;3;858.4627984358832;Sênior;858.4627984358832
1828;98;M;solteiro;;1253.1424770426722;Sênior;1253.1424770426722
1829;37;M;viuvo;0;958.4186870352992;Adulto;862.5768183317692
1830;65;F;solteiro;;1149.175519753221;Sênior;1149.175519753221
1831;36;F;viuvo;1;645.5062393256037;Adulto;645.5062393256037
1832;86;F;viuvo;0;933.4271994626691;Sênior;840.0844795164022
1833;46;F;casado;0;1299.0533076362926;Sênior;1169.1479768726633
1834;82;M;casado;0;1443.3797839775507;Sênior;1299.0418055797957
1835;76;F;solteiro;3;1133.8822970354606;Sênior;1133.8822970354606
1836;82;M;casado;1;943.9717343500513;Sênior;943.9717343500513
1837;97;F;solteiro;3;1083.2868208524926;Sênior;1083.2868208524926
1838;28;M;divorciado;6;1155.284615642562;Jovem;1155.284615642562
1839;78;M;casado;6;861.3742713627569;Sênior;861.3742713627569
1840;39;F;solteiro;1;1014.4792485334551;Adulto;1014.4792485334551
1841;103;F;casado;1;1133.5297388456715;Sênior;1133.5297388456715
1842;53;M;solteiro;2;974.157066490267;Sênior;974.157066490267
1843;54;F;divorciado;4;1114.7992974886197;Sênior;1114.7992974886197
1844;62;F;divorciado;1;1130.4234388305758;Sênior;1130.4234388305758
1845;76;F;viuvo;4;978.6115860794409;Sênior;978.6115860794409
1846;57;M;divorciado;2;1293.0639352378355;Sênior;1293.0639352378355
1847;18;F;viuvo;3;964.9109710147409;Jovem;964.9109710147409
1848;42;M;divorciado;4;769.1422134688908;Adulto;769.1422134688908
1849;34;F;casado;6;1102.9289086185722;Adulto;1102.9289086185722
1850;31;F;viuvo;5;765.0547794009163;Adulto;765.0547794009163
1851;107;F;divorciado;3;886.7711598219375;Sênior;886.7711598219375
1852;30;F;divorciado;3;1153.6867753003746;Jovem;1153.6867753003746
1853;32;M;solteiro;3;680.1760788758234;Adulto;680.1760788758234
1854;27;M;solteiro;3;1154.833406694508;Jovem;1154.833406694508
1855;59;F;casado;6;1610.284256197479;Sênior;1610.284256197479
1856;88;F;viuvo;4;1272.5161649834486;Sênior;1272.5161649834486
1857;83;F;casado;;795.659825202739;Sênior;795.659825202739
1858;80;F;viuvo;2;680.8350380300651;Sênior;680.8350380300651
1859;67;M;viuvo;5;766.5127024760316;Sênior;766.5127024760316
1860;51;M;solteiro;5;1190.2812093648333;Sênior;1190.2812093648333
1861;78;F;divorciado;3;1236.9626166058877;Sênior;1236.9626166058877
1862;63;M;solteiro;1;969.980981460869;Sênior;969.980981460869
1863;57;F;divorciado;5;1151.1984092054522;Sênior;1151.1984092054522
1864;37;M;divorciado;0;1256.704760134973;Adulto;1131.0342841214756
1865;35;F;divorciado;;1073.9549622973793;Adulto;1073.9549622973793
1866;91;F;solteiro;7;1392.5252300265702;Sênior;1392.5252300265702
1867;23;M;viuvo;7;1231.4565648669363;Jovem;1231.4565648669363
1868;37;M;solteiro;3;1265.5275750367248;Adulto;1265.5275750367248
1869;37;M;casado;6;920.808613839399;Adulto;920.808613839399
1870;20;F;viuvo;6;883.0354992005314;Jovem;883.0354992005314
1871;58;M;casado;5;841.8844779737775;Sênior;841.8844779737775
1872;69;M;casado;3;1095.2335601342832;Sênior;1095.2335601342832
1873;48;F;viuvo;5;929.8503771980156;Sênior;929.8503771980156
1874;26;F;casado;0;1273.7996083554094;Jovem;1210.1096279376388
1875;44;F;divorciado;3;627.6627746314662;Adulto;627.6627746314662
1876;49;F;casado;5;887.5620061561641;Sênior;887.5620061561641
1877;41;F;divorciado;4;1049.6487427964219;Adulto;1049.6487427964219
1878;47;M;solteiro;7;1103.7871687956163;Sênior;1103.7871687956163
1879;90;F;casado;5;961.0916529964067;Sênior;961.0916529964067
1880;47;F;divorciado;0;921.2892988810406;Sênior;829.1603689929366
1881;21;F;divorciado;5;917.1139507055289;Jovem;917.1139507055289
1882;107;M;casado;0;671.4279616483673;Sênior;604.2851654835306
1883;33;M;casado;5;1091.2818528754333;Adulto;1091.2818528754333
1884;30;F;divorciado;;863.7411544761886;Jovem;863.7411544761886
1885;18;F;casado;5;1086.8863499677284;Jovem;1086.8863499677284
1886;108;M;divorciado;2;1179.866601467305;Sênior;1179.866601467305
1887;54;F;casado;3;1047.9536065670197;Sênior;1047.9536065670197
1888;68;F;solteiro;2;973.7271281176464;Sênior;973.7271281176464
1889;33;M;viuvo;1;1009.2677085599336;Adulto;1009.2677085599336
1890;81;M;solteiro;3;1408.0844230229688;Sênior;1408.0844230229688
1891;51;M;solteiro;7;573.8281329314691;Sênior;573.8281329314691
1892;95;M;solteiro;0;1099.9016952749491;Sênior;989.9115257474542
1893;107;F;solteiro;3;881.6311504451479;Sênior;881.6311504451479
1894;66;F;solteiro;2;1071.0808334514209;Sênior;1071.0808334514209
1895;77;M;viuvo;6;1029.6434265489017;Sênior;1029.6434265489017
1896;96;M;viuvo;6;1039.9137978021804;Sênior;1039.9137978021804
1897;22;M;viuvo;2;627.0250995810655;Jovem;627.0250995810655
1898;92;M;divorciado;3;932.9643840634232;Sênior;932.9643840634232
1899;29;M;casado;7;1131.9977077319932;Jovem;1131.9977077319932
1900;107;F;viuvo;7;942.166780394583;Sênior;942.166780394583
1901;25;M;solteiro;2;827.552994136525;Jovem;827.552994136525
1902;88;F;solteiro;0;1140.7385383150202;Sênior;1026.6646844835182
1903;18;M;solteiro;2;748.7420824147881;Jovem;748.7420824147881
1904;74;M;casado;0;831.2993295530105;Sênior;748.1693965977095
1905;37;F;solteiro;7;1072.5197173983827;Adulto;1072.5197173983827
1906;37;F;divorciado;3;783.7149485516092;Adulto;783.7149485516092
1907;46;F;casado;2;823.7205439933178;Sênior;823.7205439933178
1908;27;F;casado;3;840.9093106710984;Jovem;840.9093106710984
1909;36;M;casado;2;839.6497598023365;Adulto;839.6497598023365
1910;72;M;divorciado;6;1064.5843751691375;Sênior;1064.5843751691375
1911;31;F;viuvo;7;899.1001703182536;Adulto;899.1001703182536
1912;64;M;casado;2;1275.0863864873659;Sênior;1275.0863864873659
1913;64;M;solteiro;3;1162.530007111134;Sênior;1162.530007111134
1914;42;M;casado;4;1023.9006983702225;Adulto;1023.9006983702225
1915;62;F;solteiro;;977.2102294480803;Sênior;977.2102294480803
1916;64;F;casado;;1014.3171680356738;Sênior;1014.3171680356738
1917;59;F;divorciado;0;782.5382229118941;Sênior;704.2844006207047
1918;59;M;solteiro;1;1007.8470544229597;Sênior;1007.8470544229597
1919;52;M;casado;5;1035.1328850776977;Sênior;1035.1328850776977
1920;28;M;solteiro;3;1026.9707052338676;Jovem;1026.9707052338676
1921;67;F;viuvo;1;1045.5569410636585;Sênior;1045.5569410636585
1922;98;F;viuvo;2;573.6972727915788;Sênior;573.6972727915788
1923;46;M;viuvo;0;820.1824801722901;Sênior;738.1642321550611
1924;34;F;solteiro;7;982.2918846119119;Adulto;982.2918846119119
1925;81;M;divorciado;3;996.695655510739;Sênior;996.695655510739
1926;30;M;divorciado;3;1121.515540079253;Jovem;1121.515540079253
1927;67;F;casado;2;794.2403621895885;Sênior;794.2403621895885
1928;68;M;solteiro;0;810.3825196186936;Sênior;729.3442676568242
1929;50;F;solteiro;4;1344.7998689098738;Sênior;1344.7998689098738
1930;100;F;divorciado;7;1316.7213022256717;Sênior;1316.7213022256717
1931;68;F;divorciado;1;1363.8824063332554;Sênior;1363.8824063332554
1932;102;F;viuvo;7;1138.7082148796853;Sênior;1138.7082148796853
1933;34;M;viuvo;6;921.4838418988411;Adulto;921.4838418988411
1934;30;F;viuvo;7;1066.854642175726;Jovem;1066.854642175726
1935;101;M;divorciado;2;466.48005691330945;Sênior;466.48005691330945
1936;100;F;solteiro;4;909.6556671522827;Sênior;909.6556671522827
1937;27;M;viuvo;;1063.291303304523;Jovem;1063.291303304523
1938;82;F;casado;0;1029.9157111318548;Sênior;926.9241400186693
1939;70;F;casado;1;1121.3259202400495;Sênior;1121.3259202400495
1940;57;M;viuvo;7;1179.746713966126;Sênior;1179.746713966126
1941;93;F;solteiro;1;905.460324210028;Sênior;905.460324210028
1942;20;M;solteiro;5;1147.1481934090302;Jovem;1147.1481934090302
1943;99;M;viuvo;1;615.3392138465588;Sênior;615.3392138465588
1944;76;M;viuvo;6;667.0701158994709;Sênior;667.0701158994709
1945;92;F;solteiro;0;994.3956736319468;Sênior;894.9561062687521
1946;51;F;casado;3;1206.547570285162;Sênior;1206.547570285162
1947;42;M;divorciado;;1366.4478393632066;Adulto;1366.4478393632066
1948;38;F;casado;3;1242.230400592796;Adulto;1242.230400592796
1949;79;F;viuvo;0;1149.2885410657655;Sênior;1034.359686959189
1950;44;M;divorciado;1;1094.5619153029625;Adulto;1094.5619153029625
1951;105;F;divorciado;;1323.3179154890977;Sênior;1323.3179154890977
1952;29;M;divorciado;6;1184.2472536350358;Jovem;1184.2472536350358
1953;87;F;viuvo;7;784.7483070889782;Sênior;784.7483070889782
1954;46;F;viuvo;5;838.2341141413915;Sênior;838.2341141413915
1955;70;M;solteiro;;934.6513526342685;Sênior;934.6513526342685
1956;109;F;casado;0;1233.038184857919;Sênior;1109.7343663721272
1957;21;M;viuvo;1;1251.7484066192255;Jovem;1251.7484066192255
1958;21;M;viuvo;6;834.2751075047087;Jovem;834.2751075047087
1959;78;M;solteiro;0;898.6385959543753;Sênior;808.7747363589378
1960;20;M;solteiro;6;710.8479798495966;Jovem;710.8479798495966
1961;42;M;casado;0;745.3216832353787;Adulto;670.7895149118409
1962;59;M;divorciado;2;1267.7462778797556;Sênior;1267.7462778797556
1963;109;M;viuvo;4;948.4764891522088;Sênior;948.4764891522088
1964;94;F;solteiro;7;1059.5970123018456;Sênior;1059.5970123018456
1965;22;M;divorciado;6;918.4449558636335;Jovem;918.4449558636335
1966;72;M;divorciado;;1100.563004850843;Sênior;1100.563004850843
1967;86;M;solteiro;5;1106.4265229800073;Sênior;1106.4265229800073
1968;85;F;viuvo;6;908.8009880664291;Sênior;908.8009880664291
1969;51;F;divorciado;1;1070.4957753638082;Sênior;1070.4957753638082
1970;42;F;divorciado;7;1159.5557489772466;Adulto;1159.5557489772466
1971;73;M;casado;0;1162.0955839906758;Sênior;1045.8860255916081
1972;79;F;divorciado;0;965.6540435688089;Sênior;869.088639211928
1973;59;M;divorciado;6;818.3546393083702;Sênior;818.3546393083702
1974;98;M;viuvo;6;1043.2740149203232;Sênior;1043.2740149203232
1975;49;F;solteiro;7;843.6020151434011;Sênior;843.6020151434011
1976;84;F;viuvo;5;1216.6485366105437;Sênior;1216.6485366105437
1977;53;F;divorciado;6;898.0447822632609;Sênior;898.0447822632609
1978;48;M;casado;5;906.8721248816679;Sênior;906.8721248816679
1979;29;F;casado;2;1096.1298399391724;Jovem;1096.1298399391724
1980;21;F;casado;7;1091.111233523223;Jovem;1091.111233523223
1981;61;F;divorciado;4;867.4665505350042;Sênior;867.4665505350042
1982;53;M;casado;3;745.7792869983207;Sênior;745.7792869983207
1983;31;F;divorciado;6;931.2900997654056;Adulto;931.2900997654056
1984;80;M;solteiro;7;1111.8585119035306;Sênior;1111.8585119035306
1985;82;F;viuvo;3;1042.6658124534006;Sênior;1042.6658124534006
1986;37;M;divorciado;1;1200.4053567209928;Adulto;1200.4053567209928
1987;98;M;solteiro;0;1373.6790862017556;Sênior;1236.31117758158
1988;78;F;solteiro;1;1000.4930179345271;Sênior;1000.4930179345271
1989;54;M;divorciado;2;1104.7861245227425;Sênior;1104.7861245227425
1990;57;M;casado;0;866.4278637697762;Sênior;779.7850773927986
1991;76;M;viuvo;4;913.6043875496582;Sênior;913.6043875496582
1992;47;M;casado;2;869.5219731966022;Sênior;869.5219731966022
1993;66;F;divorciado;5;930.9533560315756;Sênior;930.9533560315756
1994;84;M;casado;3;835.813151415022;Sênior;835.813151415022
1995;108;F;solteiro;5;782.7144157713126;Sênior;782.7144157713126
1996;104;M;divorciado;5;1158.7394350948407;Sênior;1158.7394350948407
1997;96;M;divorciado;2;903.3304139046596;Sênior;903.3304139046596
1998;91;M;divorciado;;949.022425150289;Sênior;949.022425150289
1999;97;M;viuvo;5;1077.7626395491195;Sênior;1077.7626395491195
2000;42;F;divorciado;7;1102.0845625842774;Adulto;1102.0845625842774
2001;88;M;viuvo;4;1039.7459120491515;Sênior;1039.7459120491515
2002;54;F;solteiro;4;1144.8353970074797;Sênior;1144.8353970074797
2003;76;F;casado;0;790.509926124213;Sênior;711.4589335117918
2004;86;M;divorciado;2;1301.177862918224;Sênior;1301.177862918224
2005;63;M;solteiro;6;1028.7235473146127;Sênior;1028.7235473146127
2006;21;M;solteiro;0;889.363828201682;Jovem;844.8956367915979
2007;89;M;divorciado;2;815.029122939736;Sênior;815.029122939736
2008;75;M;viuvo;4;1105.9032976437054;Sênior;1105.9032976437054
2009;81;F;divorciado;0;738.9672192841427;Sênior;665.0704973557284
2010;82;M;viuvo;2;842.0242875119616;Sênior;842.0242875119616
2011;64;M;solteiro;7;1121.308504043509;Sênior;1121.308504043509
2012;62;M;solteiro;0;781.1827861170057;Sênior;703.0645075053051
2013;102;M;casado;7;1173.6325176873256;Sênior;1173.6325176873256
2014;58;M;divorciado;2;780.5515418134559;Sênior;780.5515418134559
2015;41;F;viuvo;4;1142.608865696165;Adulto;1142.608865696165
2016;91;F;divorciado;4;1154.412139373753;Sênior;1154.412139373753
2017;42;F;casado;0;1157.6166607196478;Adulto;1041.854994647683
2018;50;M;casado;4;1020.0517558903109;Sênior;1020.0517558903109
2019;29;F;solteiro;4;1062.2289045373604;Jovem;1062.2289045373604
2020;82;M;solteiro;4;891.187775489889;Sênior;891.187775489889
2021;40;F;viuvo;2;558.3682381797202;Adulto;558.3682381797202
2022;107;M;casado;6;880.3260169598857;Sênior;880.3260169598857
2023;74;M;solteiro;7;1482.6837530477724;Sênior;1482.6837530477724
2024;72;F;viuvo;5;677.7442698026663;Sênior;677.7442698026663
2025;104;F;solteiro;7;1046.5255317046824;Sênior;1046.5255317046824
2026;29;F;divorciado;6;1079.682122259893;Jovem;1079.682122259893
2027;57;F;divorciado;4;677.9016267574818;Sênior;677.9016267574818
2028;78;M;casado;4;776.7874598251933;Sênior;776.7874598251933
2029;102;F;casado;1;1235.599271082937;Sênior;1235.599271082937
2030;102;M;viuvo;7;909.0690610741663;Sênior;909.0690610741663
2031;19;M;casado;5;785.1562043150972;Jovem;785.1562043150972
2032;100;F;solteiro;2;1055.551263655932;Sênior;1055.551263655932
2033;21;M;divorciado;0;835.3344133069513;Jovem;793.5676926416037
2034;51;F;casado;2;981.8999015195755;Sênior;981.8999015195755
2035;95;F;divorciado;;1236.17789745677;Sênior;1236.17789745677
2036;71;M;solteiro;1;825.4710907762177;Sênior;825.4710907762177
2037;25;M;viuvo;5;1165.5344971954853;Jovem;1165.5344971954853
2038;53;M;viuvo;6;1020.6423495759966;Sênior;1020.6423495759966
2039;31;F;casado;0;931.5074283329236;Adulto;838.3566854996312
2040;63;M;viuvo;2;1046.3980533876177;Sênior;1046.3980533876177
2041;81;M;casado;5;784.8366925738169;Sênior;784.8366925738169
2042;55;F;casado;;666.0062193282822;Sênior;666.0062193282822
2043;93;F;solteiro;2;946.0512856752625;Sênior;946.0512856752625
2044;73;M;divorciado;5;1302.712575003785;Sênior;1302.712575003785
2045;35;F;casado;1;920.0945673720302;Adulto;920.0945673720302
2046;44;F;solteiro;2;1297.5050162738792;Adulto;1297.5050162738792
2047;85;M;solteiro;;965.8008921411948;Sênior;965.8008921411948
2048;83;M;divorciado;2;1141.8131094323464;Sênior;1141.8131094323464
2049;77;F;viuvo;6;962.4033080651665;Sênior;962.4033080651665
2050;68;F;divorciado;4;851.3792306616647;Sênior;851.3792306616647
2051;30;M;casado;3;1076.3215620287713;Jovem;1076.3215620287713
2052;27;F;solteiro;1;976.0466553540979;Jovem;976.0466553540979
2053;40;M;divorciado;6;903.8613715966644;Adulto;903.8613715966644
2054;61;F;divorciado;0;1027.290915780045;Sênior;924.5618242020405
2055;32;M;divorciado;2;981.1816004960849;Adulto;981.1816004960849
2056;24;M;divorciado;6;1107.3153407924274;Jovem;1107.3153407924274
2057;95;M;solteiro;1;925.9798896103124;Sênior;925.9798896103124
2058;81;F;viuvo;0;1361.585501493456;Sênior;1225.4269513441104
2059;20;F;solteiro;3;1096.1706760316015;Jovem;1096.1706760316015
2060;62;F;solteiro;3;656.601531901969;Sênior;656.601531901969
2061;45;M;divorciado;1;1143.3244377207493;Adulto;1143.3244377207493
2062;32;M;solteiro;1;761.4592742989032;Adulto;761.4592742989032
2063;106;F;casado;2;908.9377857349674;Sênior;908.9377857349674
2064;92;F;casado;7;711.7699739283582;Sênior;711.7699739283582
2065;86;M;casado;3;813.094428314241;Sênior;813.094428314241
2066;54;M;solteiro;1;1261.5070319902154;Sênior;1261.5070319902154
2067;84;F;divorciado;6;1095.5565559108368;Sênior;1095.5565559108368
2068;44;M;casado;0;801.4477902478316;Adulto;721.3030112230484
2069;35;F;solteiro;2;970.3129029125918;Adulto;970.3129029125918
2070;106;M;solteiro;6;851.3337474718951;Sênior;851.3337474718951
2071;106;F;divorciado;7;831.3372274685398;Sênior;831.3372274685398
2072;59;M;divorciado;1;922.317771585941;Sênior;922.317771585941
2073;46;M;divorciado;4;879.2665102957474;Sênior;879.2665102957474
2074;82;F;viuvo;3;997.5352914725561;Sênior;997.5352914725561
2075;37;F;viuvo;5;928.7603611651967;Adulto;928.7603611651967
2076;92;F;viuvo;0;693.2184821383921;Sênior;623.8966339245529
2077;38;F;solteiro;5;949.6237257232996;Adulto;949.6237257232996
2078;99;F;divorciado;5;983.0282051042681;Sênior;983.0282051042681
2079;87;M;divorciado;3;1122.5202719234064;Sênior;1122.5202719234064
2080;65;F;casado;0;997.540282320319;Sênior;897.7862540882871
2081;90;F;viuvo;0;1161.6874704987222;Sênior;1045.51872344885
2082;84;F;solteiro;3;811.8651800975687;Sênior;811.8651800975687
2083;102;F;divorciado;0;1243.5999596790236;Sênior;1119.2399637111214
2084;78;M;solteiro;2;1066.2848622966437;Sênior;1066.2848622966437
2085;80;M;casado;1;730.4477385047562;Sênior;730.4477385047562
2086;65;F;casado;1;1177.9557777400541;Sênior;1177.9557777400541
2087;74;F;solteiro;2;1218.527882316438;Sênior;1218.527882316438
2088;90;F;divorciado;0;1187.8182868076194;Sênior;1069.0364581268575
2089;76;M;casado;1;1058.563018495336;Sênior;1058.563018495336
2090;36;M;divorciado;5;949.6238871044645;Adulto;949.6238871044645
2091;100;F;divorciado;2;1141.1850201955149;Sênior;1141.1850201955149
2092;107;F;solteiro;3;582.7070207082078;Sênior;582.7070207082078
2093;67;M;divorciado;6;775.8442656925296;Sênior;775.8442656925296
2094;77;M;casado;;1087.6121419297992;Sênior;1087.6121419297992
2095;72;F;viuvo;0;1058.0383371954174;Sênior;952.2345034758757
2096;50;M;casado;4;1119.0311999945893;Sênior;1119.0311999945893
2097;73;F;casado;2;906.1356561435928;Sênior;906.1356561435928
2098;22;F;casado;3;1261.9766730957526;Jovem;1261.9766730957526
2099;76;M;viuvo;4;1124.8785186105838;Sênior;1124.8785186105838
2100;60;M;solteiro;;1067.9116321405297;Sênior;1067.9116321405297
2101;32;F;viuvo;6;1126.710617283933;Adulto;1126.710617283933
2102;22;M;casado;;1261.812069958029;Jovem;1261.812069958029
2103;95;F;divorciado;0;704.3579047885255;Sênior;633.922114309673
2104;42;M;divorciado;5;1098.2972696422946;Adulto;1098.2972696422946
2105;82;M;casado;4;1002.4724950744117;Sênior;1002.4724950744117
2106;25;F;casado;6;1048.7375115266682;Jovem;1048.7375115266682
2107;97;F;solteiro;3;678.1737599552966;Sênior;678.1737599552966
2108;53;M;solteiro;3;1081.0742185756949;Sênior;1081.0742185756949
